text,value
operasi kecewa pas libur desember jam ngantri ticket makan ngantri ganti baju bilas ngantri duduk resto toilet minim bilas masuk ratus ribu orang wahana selesai next time kesana ubah,NEGATIF
pantai lumayan bersih lumayan main anak anak waspada sich ombak sewa atv suka cuci bilas air tawar gratis malas antri warung warung sedia cuci bilas bayar suka makan seafood ikan pilih msh fresh murah koq,POSITIF
bagus banget view sunsetnya sore lumayan orang cari view sunset salah satu masjid nyari view sunset ga bingung bingung masjid oya jalan pantai parangtritis viewnya bagus banget suka jalan situ foto ikoniknya loh jalan kemaren rame orang photoshoot siap lengkap,POSITIF
yg enak ikan panggang ala timor ikan beli langsung sampan segar manis khas ikan laut gelombang,POSITIF
kemarin kesana fyi tiket masuk rb org dewasa gak tau kalo anak brp,NEGATIF
mata duit,NEGATIF
mantap pantai tp hotel bersih,NEGATIF
masuk scan barcode aplikasi peduli lindung cek suhu lupa pake handsanitizer sdh sedia minggu siang tadi ramaai dine in mesti antri,POSITIF
mampir hartono mall ace ngga dingin sumpek arah cleaning servis nya senyum kastemer teman marah menjemen ngga wajah bos sana gigi nya tonggos muka cina tabrak mobil warana ungu anggur,NEGATIF
bersih pantai,NEGATIF
panas mending kesini sore pagi,NEGATIF
pantai indah belanja senang,NEGATIF
pantai bagus unjung nya kalo malam,POSITIF
letak sisi barat pantai parangtritis kenal kawasan pantai depok isi deret rumah makan tawar masakan olah hasil laut daya tarik makan sembari nikmat debur ombak persis pesisir pantai selatan jawa kawasan pantai lebar bersih pasir abu abuan khas kawasan parangtritis,POSITIF
tiket rb sy mahal fasilitas masuk jalan kaki keluar banget kereta bayar lgi antri banget hbs pasar sempit panas toilet bayar rb haha,NEGATIF
tiket masuk murah fasilitas pada kelola ramah panas gak tahan,POSITIF
adeemmm makan enak ati jual yg tawar makan tepi laut kadang boong,POSITIF
sebenernya bagus si tp sayang kotor,NEGATIF
parkir nya susah bikin macet kendara harga karcis sesuai perda,NEGATIF
gak saran mandi pantai ombak lumayan jd lbh main pinggir pantai nya aja pasar ikan harga sih lumayan kalo nawarnya udah tawar warung makan masak harga jasa masak rb kg nasi centing rb lalap sambal recomended warung nama danau bambu tempat pinggir pantai masakan enak,POSITIF
hehehe udah gak masuk aja udah nambah bintang bener ruang bilas wahhhh sayang an masuk ribu ok next nunggu oprasi mampir,NEGATIF
sampah plastik bersih indah pantai jaga,NEGATIF
mahal ikan,NEGATIF
pantai kotor banyak sampah bibir pantai tata wisatawan jalan kaki jalannan rusak hujan becek sedia pada,NEGATIF
favorit anak lengang banget pas kesana sayang ga gajah covid kayak atv kapal kereta,POSITIF
parkir b sampe jam parah today this time,NEGATIF
viewnya bagus bgd spot foto jugaa bykkk tiket masuk murah k parkir mobil k layan muas,POSITIF
salah tag lokasi lokasi kompleks candi ijo aman liat papan tunjuk jalan edit coba edit lokasi pending review tim google maps,NEGATIF
pantai luas angin lumayan kencang,POSITIF
tempat nyaman untk santa,POSITIF
pantai yg dekat pantai parangtritis,POSITIF
kesini keren aja semenjak pandemi tp htm ikut,POSITIF
tempat luas fasilitas lengkap bersih jenis hewan buanyakk pokok keren gak rugi ajak keluarga kesini,POSITIF
saran dateng sore ngeliat sunset citylight malem gak kalah bagus,POSITIF
panas akses utama parkir layak cocok bawa anak rawan jatuh cebur tukang parkir sulit tutup akses langsung parkir suruh parkir tempat daki anak tangga,NEGATIF
sayang t duduk bwat sopir mnunggu,NEGATIF
masuk peduli lindung wajib dewasa rb anak max yo rb kereta rb keliling candi prambanan diceritain supir kereta bawa payung panas terik area candi lebih sih adem ya,POSITIF
asik makan seafood,POSITIF
akses parkir macet ya ya akseske basemrnt hrus loby utama,NEGATIF
bantai kenal jual seafood,POSITIF
spot utk selfie parkir mobil gkj auh dr spot harga tiket relatif murah sedia jg warung jd gk lapar,POSITIF
hmm it was my fav mall in yogya mallnya lumayan lengkap yaa food court gramedia pull and bear h m levis wood lee uniqlo giordano dll pokok lengkap ya asa mba mall enak mana gak lokasi strategis wisatawan gunung kidul mampir yaaa jam an mall itu macet,POSITIF
parkir mobil parkson vvip tulis informasi jd parkir jam bayar k,NEGATIF
kuliner seafood rm arka enak banget msakan nya,POSITIF
halaman jogja bay minggu pagi sunmor aneka ragam kuliner apparel dll jual sunmor halaman jogja bay stadion maguwo,POSITIF
mall megah luas jogja dekorasi mall bagus merk sana lumayan lengkap parkir luas bgt akses masuk gampang menu food court jg variasi jogja wajib nih main kesini,POSITIF
angin pantai enak banget makan sea food ikan fresh krn lgsg dr nelayan,POSITIF
kalah garuda wisnu kencana bal dulunya tambang batu kapur ubah bangun monumental layak kunjung daerah gresik daerah indonesia milik aneka tambang batu batu kelak wisata unik hadir seniman pahat hidup apresiasi,POSITIF
pamtainya bagus mandi kesana pas weekday jd sepi dagang ikan tiket masuk rb kalo ndak salah enak pantai depok karna pantai dekat malioboro jd depok ambil jalur kiri pantai trs gumuk pasir jg,POSITIF
asik nikmat sunset,POSITIF
bagus jalan enak,POSITIF
pasar ikan segar bakar seger ikan nya,NEGATIF
pergi kemari nikmat seafood keluarga letak belah parangtritis pantai spesual istimewa salah kantong nelayan sedia hasil tangkap fresh laut beli tpi putar kalo liat kapal hampir sedia puluh warung utk olah makan tsb its fun langgan warung teye,POSITIF
b aja,NEGATIF
orang suka idah wisata laut nikmat ombak pasar ikan pantai depok kenal masakan ikan segar unjung manja banyak pilih ikan banyak tenaga olah ikan pilih jasa olah ikan golong murah hasil jenis masakan uenak,POSITIF
pantai bagus pasar ikan warung makan seafood,POSITIF
kecewa arena main kebun binatang,NEGATIF
tata,NEGATIF
enak santa rumah makan pantai,POSITIF
mahal wahana fungsi optimal,NEGATIF
pribadi sampah bersih nyaman fokus perhati kelola,NEGATIF
indonesia salah negara kaya seni budaya salah nya candi prambanan cerita kesini malioboro jarak km menit bus dri malioboro jalan malioboro becak tugu jogja untung becak arah halte jalan halte transjogja harga sana tunggu sampa trans langsung naik lupa transit becak lg jalan kaki kendara online gk hawatir capek karna disediaain mobil sepeda payung dll keliling,POSITIF
tolong bersihin pantai,NEGATIF
pantai jelek sampah urus,NEGATIF
main dlu,NEGATIF
unjung sampah resah,NEGATIF
bagus tempat hujan foto nya moga kesini,POSITIF
makan seafood murah fresh cocok makan keluarga hari libur,POSITIF
th kunjung kesini udah ubah tampang kelola udah salah objek wisata unggul masuk nominasi anugerah desa wisata adwi tempat luas spot parkir temu tembing breksi udah patuh protokol sehat kalo verkunjung kesini kaliab takut tular covid udah usaha minimal,POSITIF
legenda jawa,POSITIF
salah spot bandara pantai depok,POSITIF
sempit pas kandang fauna gak nhaman jl air kolam ndak bersih,NEGATIF
alhamdulillah kesini,POSITIF
bagus,POSITIF
kawasan pindah parkir kena biaya moga sepi ya kelola parkir nggak preman,NEGATIF
ramai unjung indah,NEGATIF
menu ikan yg murah komplit,POSITIF
pantai tempat kuliner ikan n seafood segar langsung kapal nelayan,POSITIF
bekas tambang indah kokoh alami kesan natural batu breksi taman ga bosan,POSITIF
nya luas bangett,NEGATIF
panas mara ireng gak rekomended,NEGATIF
pantai bersih pagi udara segar kuliner harga jangkau tiket parkir motor rupiah,POSITIF
mana bagus,NEGATIF
latih fisik anak anak sbt tegalsari,POSITIF
kalo jogja lupa pantai depok cicip nikmat masakan seafoodnya,POSITIF
lupa kalo kesini kartu vaksin kalo gak bawa instal apk peduli lindung tempat jaga bersih nyampe sore gak panas jalan puter gak krasa kalo gak capek jalan kaki jg pake kereta,POSITIF
parkir luas kereta gratis waterpark nya guna atm bank diskon harga loker aman pin mnrt mushola dlm bilas gender byk shower gak bawa makan dlm ya krn byk jual dlm sewa gazebo pantai gelombang tsunami dll,POSITIF
seru suasana asyek keren,POSITIF
seruuu,POSITIF
hasil laut segar jam tertentum kesana hasil laut yg jual selesai mem masa warung harga tidai mahal tp murah,POSITIF
sejarah dunia,POSITIF
sabi nih sunsetan,POSITIF
kamar ganti tutup antri repot,NEGATIF
puas krn tam gk jual makan minum bt kalang tengah bawah panas haus laper gk cemilan mksh,NEGATIF
mahal diskon mahal,NEGATIF
senang sungguh indah wisata,NEGATIF
cocok rekreasi keluarga taman asri rindang main anak anak,NEGATIF
seru parahh petting zoo seruu tematnya bersih rindang hewan liat sehat aktif pandemi wahana tutup kaya aviari tutup trus foto burung samping ga pegang huhu sedih tetep seru ko toilet bersih mudah jangkau,POSITIF
kali barang hilang d layan cuek,NEGATIF
pantai cocok main air jual seafood murah murah,POSITIF
asa lumayan rame walo,NEGATIF
tinggi jogja rasa kalo kendara gak fit gak kuat nanjak bayar puas nyampai puncak gak fit jalan pas siang panas puolll,POSITIF
bau amis ikan cium,NEGATIF
mohon ricek taripnya bg masyarakat gol kcl mahal banget wisata sejarah bs msk hya nikmat kalang sj,NEGATIF
obyek wisata kini yogyakarta pandang nya indah cocok suka foto katena instagramable bgt ngopi nya,POSITIF
enak pantai angin kencang pantai parangtritis jual makan minum kurang sampah aja sih mas sera arah masuk,POSITIF
malam karah,POSITIF
beli ikan tarik uang parkir menit tugas parkir area pasar ikan tugas sbg tukang parkir,NEGATIF
alhamdulillah pandemi ajak anak batita kebun binatang awas orang tua weekday k weekend k lumayan rame unjung sepi jual kecuali manajemen gl zoo moga pandemi usia hilang normal ramai unjung jual aaamiiin allahumma aaamiin,POSITIF
pake bayar gara udh laris tdk dr aja bayar,NEGATIF
monyet buang sampah sembarang ganggu pikir hati sbg kota sopan santun,NEGATIF
aman tempat orang ramah harga jjnan standar ora dikentel harga,POSITIF
numpang makan doang sih pantai aja,POSITIF
bagus,POSITIF
rute masuk ganti lumayan tiket masuk include kereta ga payah jalan kereta keliling kebun binatang,POSITIF
kuraang tarik hewan nya ga kumplit,NEGATIF
cocok libur kluarga,NEGATIF
lumayan kuliner seafoodnya,NEGATIF
kolam renang selat masjid luas air tawar murah riah rb masuk,POSITIF
sore asik bener,POSITIF
moga ppkm turun pandemi kelar wisata buka note kesini jogja ppkm level wisata tutup utk akses masuk krn kait kerja,POSITIF
suasana pantai depok sore,POSITIF
pantai kotor sampah plastik,NEGATIF
wisata kuliner seafood pilih warung makan rekomendasi warung seafood mbak rani,NEGATIF
view nya bagus sore senja senja gitu sana gak panas panas banget dapet view pandang atas ya kemarin gak atas karna mager capek aja atas pas kesana pas mendung gerimis gitu nikmat nyesel gitu gak atas hehe malam dapet pandang lampu jogjanya,POSITIF
makan sih,NEGATIF
pantai pusat kota yogyakarta jalan bagus lebar jarak tempuh oneday visit sekrang nop pantai nya bersih awat krn suasana pandemi moga,POSITIF
kesana jumat jd asa private wisata ahaha nikmat moment sana wisata htm mahal jogja kemarin dhn htm k org,POSITIF
one of our bucket list is jogja bay great place for family time on holiday kids are having fun fasilitas anak balita dewasa konsep piratenya tarik sebenernya banyak untung design aja kolam arus asik tantang kolam ombak asik banget cari duduk sulit ga kamar mandi luas pakai tangga masuk kali area locker,POSITIF
juwara urus mall yogyakarta parkir luas nyaman istimewa,POSITIF
mahal bayar tp wahana,NEGATIF
nggak suka pantai kotor bau amis,NEGATIF
pandang bagus,POSITIF
hati hati,POSITIF
sepoi sepoi suara debur ombak asik healing,POSITIF
cerita tdk ungkap terkadang tindak perilaku i love depok,POSITIF
pantai pasar ikan enak belanja ikan,POSITIF
kebun binatang jogja wajib didatangin nih suntuk pandemi gembira loka jual tiket all in ngeliat hewan nikmat atraksi sama hewan agam suka ngeliat harimau kebun binatang bersih alur rapi bantu bingung lihat peta websitenya kereta keliling turun titik lokasi pas pandemi patuh protokol sehat,POSITIF
tebing breksi siiippp nyantai mantan pacar,POSITIF
ikan pantai depok enak maknyuss masak apa,POSITIF
nya bagus unik view nya bagus sejuk bersih nya tebing,POSITIF
koboi jalan enak jidat gak pantes hidup warga indonesia,NEGATIF
kesini pas paket mruputan dr jam pagi khusus sabtu minggu udh include sarap soto minum resto dlm kawasan candi dewasa rb anak rb keliling area udh pake mobil listrik mantap ga cape,POSITIF
minggu pantai depok theraphy nafas bagus bgt kalo asma sesak nafas sesak nafas pagi jam otw pantai alhamdulillah sembuh pantai minggu sarap sana mandi sana indah banget cipta allah lupa ya dateng pantai depok bawa keluarga cocok libur keluarga beli ikan harga murah segar langsung nelayannyaaaaaa eh ingat unjung mari cinta pantai buang sampah sembarang ya guys dampak kena warga buang sampah tempat biar tetep enak pandang hehehe yaaaa,POSITIF
tempat siang panas,NEGATIF
hartono mall udah kayak rumah dua wkwk sampe bingung review,POSITIF
mallnya parkir mobil luas temlatnya bersih mall toilet bersih,POSITIF
pandu ramah ramah sayang titik bengkalai pandemi effect,POSITIF
tempat hijau seru luas luas jalan pepohona spot spot utuk istirahat lelah warung istirahat nikmat wahana air asik seru senang halaman parkir luas mobil spot foto bagus sedia kursi roda guna berkebutuha khusus terimakasih alam senang,POSITIF
wisata bukti raja jawa tempoe doeloe,NEGATIF
pakai celana jeans gak sia sia duit q,NEGATIF
panas pohon hias,NEGATIF
rekreasi pagi,POSITIF
ni maen mall nganter istri nuker hias,POSITIF
gembira loka gembira,POSITIF
keluarga ngucapin minalaidin walfaizin,NEGATIF
suka pantai kenang jaman kuliah,POSITIF
bagus,NEGATIF
ombak makan enak pasar beli ikan dimasakin sesuai ga harga harga wisata,POSITIF
awat,NEGATIF
alangkah bersih perhati,NEGATIF
pantai kotor,NEGATIF
harga segitu turut worth it wahana banget seru seru main hari cepet banget sayang harga makananya mahal,POSITIF
trauma mall tragedi karcis ilang gak bawa stnk masha allah ngurusnya susah kudu rumah ambil stnk hello rumah gw coeg gw udah ngasih opsi tinggal ktp tetep nggak ribet tugas asa mall jkt bejibun nggak sulit deh ngurus karcis ilang suruh bolak cari karcis ilang udah kali keliling mall logika sik yah ketemu mall nya gede gaban hhhh ingin kasar tolong orang parkir kaya gitu jkt tuh jadi kaya gitu tinggal ngisi blangko sesuai ktp denda dll abis kelar bener bener bikin trauma deh gw pulang gocar kendara gw tinggal mall besok ambil kendara untung pas gw tinggal gw bilang ywdh aman ga tinggal efek saking bt nya than jawab nggak tau mudah mudah aman hhhhh bodo ribet pokok nya trauma ogah buang duit hartono mall,NEGATIF
sejuk wisata rakyat enak rame asri ikan,POSITIF
sonya suka,POSITIF
masakan nya hmmmm yummi enak,POSITIF
pas kasih bintang pas sesi pegawai jalan sesuai sop berat hati bintang depan manajemen baik,NEGATIF
candi indah kelola nya taman bersih masuk atur,POSITIF
asap rokok sehat anak anak,NEGATIF
masuk wajib cobain wahana seruuu malu tugas wahana brp orang minimal beda beda adrenalin beda selamat coba pantai ombak menit lamaa jeda nya gak ombak,POSITIF
wisata lalat lalat heran,NEGATIF
pantai yg indah cantik,POSITIF
masuk prambanan wajib scan aplikasi peduli lindingi jgn lupa downloade aplikasi,POSITIF
bebatuan susun bangun susah terjemah kisah buat seni nernilai sejarah,POSITIF
wahana air tarik beli tiket masuk traveloka murah ya,POSITIF
syahdu,POSITIF
pantai family friendly banget niih makan ikan fresh lengkap gabisa mandi ya gaisssss,POSITIF
recomend banget wahana air jogjabay waterpark besar kunjung wahana nya asik tpi minus ny jadwal buka wahana ny jdi gak bebas tpi puas klo kesini harap wahana buka jgn jadwal antri tumpuk,POSITIF
a heritage candi megah salah tinggal sejarah arsitek baik jamanya nyaman kunjung sore kunjung prambanan lupa unjung candi nya candi prambanan murah beli tiket two way trip prambanan candi ratu boko,POSITIF
